filename,timestamp,value,label
sumsarizer_v1_013408_danny,2018-04-02T04:44:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T04:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:04:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:14:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:24:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:34:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:44:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T05:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:04:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:14:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:24:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:34:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:44:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T06:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T07:04:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T07:14:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T07:24:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T07:34:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T07:44:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T07:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T08:04:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T08:14:01-0700,32.669,0
sumsarizer_v1_013408_danny,2018-04-02T08:24:01-0700,32.169,0
sumsarizer_v1_013408_danny,2018-04-02T08:34:01-0700,32.169,0
sumsarizer_v1_013408_danny,2018-04-02T08:44:01-0700,31.67,0
sumsarizer_v1_013408_danny,2018-04-02T08:54:01-0700,31.67,0
sumsarizer_v1_013408_danny,2018-04-02T09:04:01-0700,31.67,0
sumsarizer_v1_013408_danny,2018-04-02T09:14:01-0700,31.67,0
sumsarizer_v1_013408_danny,2018-04-02T09:24:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T09:34:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T09:44:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T09:54:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:04:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:14:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:24:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:34:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:44:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T10:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:04:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:14:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:24:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:34:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:44:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T11:54:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T12:04:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T12:14:01-0700,32.169,0
sumsarizer_v1_013408_danny,2018-04-02T12:24:01-0700,31.67,0
sumsarizer_v1_013408_danny,2018-04-02T12:34:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T12:44:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T12:54:01-0700,31.171,0
sumsarizer_v1_013408_danny,2018-04-02T13:04:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T13:14:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T13:24:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T13:34:01-0700,30.671,0
sumsarizer_v1_013408_danny,2018-04-02T13:44:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T13:54:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:04:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:14:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:24:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:34:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:44:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T14:54:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:04:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:14:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:24:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:34:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:44:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T15:54:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T16:04:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T16:14:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T16:24:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T16:34:01-0700,30.172,0
sumsarizer_v1_013408_danny,2018-04-02T16:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T16:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T17:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T18:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T19:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T20:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T21:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T21:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T21:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-02T21:34:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T21:44:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T21:54:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:04:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:14:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:24:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:34:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:44:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T22:54:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:04:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:14:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:24:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:34:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:44:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-02T23:54:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:04:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:14:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:24:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:34:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:44:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T00:54:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T01:04:01-0700,29.173,0
sumsarizer_v1_013408_danny,2018-04-03T01:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T01:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T01:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T01:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T01:54:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:04:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:14:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:24:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:34:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:44:01-0700,29.672,0
sumsarizer_v1_013408_danny,2018-04-03T02:54:01-0700,29.672,0
