
top


thermal profiler   SN:2001   FW:1.20

2010/00/10 05:52:29  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
offload
kSUM2001.txt,152555,2009/01/27 07:00:00,2010/00/10 05:52:26
2015/10/09 22:50:00,4.09,24.5,25.8,24.0,31.4
2015/10/09 23:00:00,4.09,24.5,25.8,24.0,31.3
2015/10/09 23:10:00,4.09,24.5,25.8,24.0,30.9
2015/10/09 23:20:00,4.09,24.5,25.8,24.0,30.7
2015/10/09 23:30:00,4.09,24.5,25.7,24.0,30.4
2015/10/09 23:40:00,4.09,24.0,25.4,23.7,29.5
2015/10/09 23:50:00,4.09,24.0,25.2,23.5,29.0
2015/10/10 00:00:00,4.09,24.0,25.2,23.5,29.0
2015/10/10 00:10:00,4.09,24.0,25.2,23.5,29.3
2015/10/10 00:20:00,4.09,23.5,25.1,23.4,29.1
2015/10/10 00:30:00,4.09,24.0,25.2,23.5,29.0
2015/10/10 00:40:00,4.09,24.0,25.1,23.4,28.7
2015/10/10 00:50:00,4.09,24.0,25.2,23.5,28.5
2015/10/10 01:00:00,4.09,23.5,25.0,23.4,28.2
2015/10/10 01:10:00,4.09,23.5,24.8,23.2,28.0
2015/10/10 01:20:00,4.09,23.5,25.0,23.2,28.0
2015/10/10 01:30:00,4.09,23.5,24.9,23.2,27.9
2015/10/10 01:40:00,4.09,23.5,24.8,23.1,27.6
2015/10/10 01:50:00,4.09,23.5,24.9,23.2,28.0
2015/10/10 02:00:00,4.09,24.0,24.9,23.2,28.3
2015/10/10 02:10:00,4.09,23.5,24.8,23.2,28.1
2015/10/10 02:20:00,4.09,24.0,24.9,23.2,28.0
2015/10/10 02:30:00,4.09,23.5,24.9,23.2,27.8
2015/10/10 02:40:00,4.09,23.5,24.8,23.1,27.6
2015/10/10 02:50:00,4.09,23.5,24.8,23.1,27.5
2015/10/10 03:00:00,4.09,23.5,24.7,23.1,27.4
2015/10/10 03:10:00,4.09,23.5,24.9,23.2,27.5
2015/10/10 03:20:00,4.09,23.5,24.7,23.1,27.3
2015/10/10 03:30:00,4.09,24.0,24.9,23.3,27.4
2015/10/10 03:40:00,4.09,23.5,24.8,23.1,27.1
2015/10/10 03:50:00,4.09,23.5,24.7,23.1,27.0
2015/10/10 04:00:00,4.09,23.5,24.7,23.1,27.2
2015/10/10 04:10:00,4.09,23.5,24.7,23.1,27.0
2015/10/10 04:20:00,4.09,23.5,24.7,23.1,26.9
2015/10/10 04:30:00,4.09,23.5,24.7,23.1,27.0
2015/10/10 04:40:00,4.09,23.5,24.7,23.1,26.9
2015/10/10 04:50:00,4.09,23.5,24.8,23.1,26.7
2015/10/10 05:00:00,4.09,23.5,24.7,23.1,26.6
2015/10/10 05:10:00,4.09,23.5,24.8,23.1,26.5
2015/10/10 05:20:00,4.09,23.0,24.8,23.0,26.2
2015/10/10 05:30:00,4.09,23.5,24.9,23.1,26.3
2015/10/10 05:40:00,4.09,23.5,24.8,23.1,25.6
2015/10/10 05:50:00,4.09,23.5,24.8,23.1,25.7
2015/10/10 06:00:00,4.09,23.5,24.8,23.1,25.6
2015/10/10 06:10:00,4.09,23.5,24.8,23.0,25.8
2015/10/10 06:20:00,4.09,23.5,24.8,23.0,25.7
2015/10/10 06:30:00,4.09,23.5,24.7,23.0,25.7
2015/10/10 06:40:00,4.09,23.5,24.8,23.1,25.9
2015/10/10 06:50:00,4.09,23.5,24.8,23.1,26.1
2015/10/10 07:00:00,4.09,23.5,24.9,23.1,26.2
2015/10/10 07:10:00,4.09,24.0,25.2,23.4,26.2
2015/10/10 07:20:00,4.09,24.5,25.6,23.7,26.6
2015/10/10 07:30:00,4.09,24.5,26.0,24.0,26.7
2015/10/10 07:40:00,4.09,25.0,26.6,24.5,26.8
2015/10/10 07:50:00,4.09,25.5,27.1,24.9,27.0
2015/10/10 08:00:00,4.09,26.0,27.3,25.0,26.8
2015/10/10 08:10:00,4.09,26.0,27.9,25.4,27.1
2015/10/10 08:20:00,4.09,26.5,29.2,25.9,27.4
2015/10/10 08:30:00,4.09,27.0,31.0,26.4,27.3
2015/10/10 08:40:00,4.09,27.5,33.4,26.9,27.3
2015/10/10 08:50:00,4.09,28.0,33.2,27.3,28.1
2015/10/10 09:00:00,4.09,28.0,30.9,27.5,28.3
2015/10/10 09:10:00,4.09,28.5,31.4,27.8,29.4
2015/10/10 09:20:00,4.09,28.5,31.7,28.1,30.4
2015/10/10 09:30:00,4.09,29.5,32.4,28.4,33.7
2015/10/10 09:40:00,4.09,30.0,33.4,29.1,31.8
